node_u,node_v,label,common_neighbors,jaccard,adamic_adar,degree_u,degree_v,preferential_attachment,h_index_sum,h_index_diff,citations_sum,citations_diff,area_jaccard
16300561800,7101835153,1,5,0.11627906976744186,1.9233163848651715,6,42,252,31,7,2176,1234,0.26666666666666666
16310117500,7101835153,1,3,0.04838709677419355,0.6242491187482151,23,42,966,26,12,1855,1555,0.2
16426653000,7101835153,1,5,0.1111111111111111,2.000528664453431,8,42,336,31,7,2159,1251,0.21428571428571427
16554843500,7101835153,1,12,0.14285714285714285,3.2926072585489137,54,42,2268,44,6,3849,439,0.3
33267449500,7101835153,1,6,0.06315789473684211,2.120855312815163,59,42,2478,45,7,5864,2454,0.21951219512195122
35419894800,7101835153,1,20,0.2898550724637681,6.245683205420438,47,42,1974,58,20,8981,5571,0.37254901960784315
35473838700,7101835153,1,8,0.14285714285714285,3.178570861921717,22,42,924,46,8,6591,3181,0.4473684210526316
37038193900,7101835153,1,3,0.06976744186046512,0.7856076250152665,4,42,168,22,16,1758,1652,0.24
40361627700,7101835153,1,2,0.045454545454545456,0.7786350664620911,4,42,168,23,15,1749,1661,0.125
54387228000,7101835153,1,11,0.22448979591836735,2.931448815051865,18,42,756,36,2,2516,894,0.21428571428571427
